rank,seed,area,water scale,water coverage,elevation type,farthest_tile_dist,hit_border
1458,816141464,915088.0000,1,1,2.0,811.9,0
1459,1531002383,915040.0000,1,1,2.0,827.1,0
1460,4065581875,914592.0000,1,1,2.0,934.8,0
1461,1017339866,914512.0000,1,1,2.0,984.9,0
1462,1711042052,914496.0000,1,1,2.0,886.6,0
1463,3955577606,914336.0000,1,1,2.0,836.2,0
1464,3429463753,914304.0000,1,1,2.0,1160.0,0
1465,536878848,914240.0000,1,1,2.0,943.1,0
1466,3413119157,914096.0000,1,1,2.0,985.6,0
1467,2436366635,913648.0000,1,1,2.0,1037.7,0
1468,192142122,913456.0000,1,1,2.0,961.7,0
1469,1271999888,913312.0000,1,1,2.0,914.8,0
1470,3418306123,913088.0000,1,1,2.0,857.0,0
1471,2273505806,912960.0000,1,1,2.0,985.0,0
1472,2504278630,912832.0000,1,1,2.0,965.5,0
1473,984794658,912224.0000,1,1,2.0,854.0,0
1474,103579406,912160.0000,1,1,2.0,809.9,0
1475,2546915017,912000.0000,1,1,2.0,944.5,0
1476,3259912593,911920.0000,1,1,2.0,889.9,0
1477,535776942,911552.0000,1,1,2.0,1049.8,0
1478,4160260560,911472.0000,1,1,2.0,827.8,0
1479,490212768,911216.0000,1,1,2.0,1001.4,0
1480,1791237023,911184.0000,1,1,2.0,924.3,0
1481,2297563361,911088.0000,1,1,2.0,858.1,0
1482,2986042187,910832.0000,1,1,2.0,828.9,0
1483,1434961369,910688.0000,1,1,2.0,904.2,0
1484,3759026933,910464.0000,1,1,2.0,965.2,0
1485,3030749759,909776.0000,1,1,2.0,835.3,0
1486,1635815995,909696.0000,1,1,2.0,841.2,0
1487,2116150208,909504.0000,1,1,2.0,1172.6,0
1488,3328522635,909456.0000,1,1,2.0,912.1,0
1489,481786182,909344.0000,1,1,2.0,854.4,0
1490,1306658816,909280.0000,1,1,2.0,898.9,0
1491,2876901652,909072.0000,1,1,2.0,870.0,0
1492,3410550930,908944.0000,1,1,2.0,740.3,0
1493,1577568377,908576.0000,1,1,2.0,899.4,0
1494,3676714376,908576.0000,1,1,2.0,900.3,0
1495,2536406434,908384.0000,1,1,2.0,987.9,0
1496,2186565789,908112.0000,1,1,2.0,791.4,0
1497,3869881136,908000.0000,1,1,2.0,932.5,0
1498,3968225884,907472.0000,1,1,2.0,873.9,0
1499,2289262755,907408.0000,1,1,2.0,972.3,0
1500,1838438034,907296.0000,1,1,2.0,826.0,0
1501,1276360331,906752.0000,1,1,2.0,1180.9,0
1502,3309536216,906000.0000,1,1,2.0,899.5,0
1503,3760247548,905552.0000,1,1,2.0,806.5,0
1504,2700014746,905088.0000,1,1,2.0,1124.9,0
1505,3967656437,904672.0000,1,1,2.0,864.4,0
1506,1207127722,904528.0000,1,1,2.0,791.6,0
1507,2863100721,904112.0000,1,1,2.0,879.9,0
1508,1848622005,903360.0000,1,1,2.0,962.3,0
1509,150314723,903232.0000,1,1,2.0,854.2,0
1510,2424836846,903152.0000,1,1,2.0,858.9,0
1511,2653411843,902960.0000,1,1,2.0,949.0,0
1512,2972637635,902336.0000,1,1,2.0,875.9,0
1513,554737455,901968.0000,1,1,2.0,911.0,0
1514,2631288628,901264.0000,1,1,2.0,1000.2,0
1515,2277786987,901216.0000,1,1,2.0,806.3,0
1516,2598336127,901072.0000,1,1,2.0,921.4,0
1517,2667246917,901072.0000,1,1,2.0,929.9,0
1518,1283007171,900560.0000,1,1,2.0,831.4,0
1519,2942362158,900528.0000,1,1,2.0,832.1,0
1520,2777687273,900512.0000,1,1,2.0,816.3,0
1521,1950522857,900432.0000,1,1,2.0,991.8,0
1522,1789732518,900416.0000,1,1,2.0,1054.4,0
1523,2965822462,899984.0000,1,1,2.0,1103.7,0
1524,2865036056,899872.0000,1,1,2.0,769.5,0
1525,1228195812,899232.0000,1,1,2.0,1284.0,0
1526,2930055677,899120.0000,1,1,2.0,869.8,0
1527,838072097,898960.0000,1,1,2.0,844.3,0
1528,2158556488,898592.0000,1,1,2.0,922.0,0
1529,709824860,898288.0000,1,1,2.0,955.2,0
1530,2161634073,898208.0000,1,1,2.0,863.3,0
1531,3244879718,898192.0000,1,1,2.0,972.1,0
1532,2327236412,898144.0000,1,1,2.0,785.6,0
1533,727239782,896960.0000,1,1,2.0,730.9,0
1534,404889929,896912.0000,1,1,2.0,1060.4,0
1535,678428082,896480.0000,1,1,2.0,971.0,0
1536,775323958,896448.0000,1,1,2.0,1022.9,0
1537,3090376919,896128.0000,1,1,2.0,966.3,0
1538,3133973835,896080.0000,1,1,2.0,817.4,0
1539,1155034091,895984.0000,1,1,2.0,848.0,0
1540,987856190,895248.0000,1,1,2.0,1059.7,0
1541,1257628110,895168.0000,1,1,2.0,894.6,0
1542,2390096124,894704.0000,1,1,2.0,1223.4,0
1543,2726011580,894544.0000,1,1,2.0,837.4,0
1544,3380891140,894448.0000,1,1,2.0,1069.7,0
1545,2172322212,894304.0000,1,1,2.0,994.5,0
1546,4600749,894192.0000,1,1,2.0,809.4,0
1547,1456343512,894064.0000,1,1,2.0,966.7,0
1548,2730918267,893952.0000,1,1,2.0,900.6,0
1549,885591875,893712.0000,1,1,2.0,872.0,0
1550,1926171093,893632.0000,1,1,2.0,941.2,0
1551,1740501112,893456.0000,1,1,2.0,927.2,0
1552,2040480695,893248.0000,1,1,2.0,901.8,0
1553,2462163202,893088.0000,1,1,2.0,820.2,0
1554,3317448314,892368.0000,1,1,2.0,1084.9,0
1555,721513717,892240.0000,1,1,2.0,929.9,0
1556,1513417042,892224.0000,1,1,2.0,928.0,0
1557,1202804213,892176.0000,1,1,2.0,822.3,0
1558,2659064252,892128.0000,1,1,2.0,913.0,0
1559,202162471,892096.0000,1,1,2.0,859.8,0
1560,2131482847,891712.0000,1,1,2.0,916.5,0
1561,2385682559,891680.0000,1,1,2.0,852.9,0
1562,2888505534,891648.0000,1,1,2.0,981.8,0
1563,1438522366,891504.0000,1,1,2.0,767.7,0
1564,1044996911,890752.0000,1,1,2.0,1089.0,0
1565,334771116,890688.0000,1,1,2.0,951.7,0
1566,2625939618,890240.0000,1,1,2.0,767.9,0
1567,897862795,890096.0000,1,1,2.0,999.3,0
1568,4031810075,889552.0000,1,1,2.0,1003.9,0
1569,1510922993,888816.0000,1,1,2.0,968.6,0
1570,3874600747,888384.0000,1,1,2.0,907.7,0
1571,272313172,888080.0000,1,1,2.0,894.1,0
1572,3793569634,887936.0000,1,1,2.0,722.9,0
1573,1143618529,887744.0000,1,1,2.0,950.2,0
1574,2401825917,887488.0000,1,1,2.0,841.3,0
1575,3561021877,887136.0000,1,1,2.0,952.5,0
1576,1856114023,886864.0000,1,1,2.0,839.9,0
1577,1126723709,886560.0000,1,1,2.0,974.3,0
1578,1455828876,886432.0000,1,1,2.0,925.9,0
1579,1875872588,886416.0000,1,1,2.0,843.4,0
1580,1216997870,886160.0000,1,1,2.0,1016.1,0
1581,3241961490,886048.0000,1,1,2.0,913.6,0
1582,1361724151,885904.0000,1,1,2.0,939.1,0
1583,1225407695,885712.0000,1,1,2.0,1258.2,0
1584,1281221169,885488.0000,1,1,2.0,1205.3,0
1585,768913302,885472.0000,1,1,2.0,877.1,0
1586,1551515829,885328.0000,1,1,2.0,865.9,0
1587,2962531564,884960.0000,1,1,2.0,918.5,0
1588,1753318426,884560.0000,1,1,2.0,946.8,0
1589,3868367455,884272.0000,1,1,2.0,994.6,0
1590,2336647702,884032.0000,1,1,2.0,984.9,0
1591,2406500646,883808.0000,1,1,2.0,810.9,0
1592,219157298,883584.0000,1,1,2.0,945.1,0
1593,4142851538,883312.0000,1,1,2.0,1009.8,0
1594,1286259113,883280.0000,1,1,2.0,766.6,0
1595,2498052328,882944.0000,1,1,2.0,870.7,0
1596,2584645102,882912.0000,1,1,2.0,877.0,0
1597,1270945360,882752.0000,1,1,2.0,769.4,0
1598,2558976101,882560.0000,1,1,2.0,769.3,0
1599,2956332656,882368.0000,1,1,2.0,929.2,0
1600,4233826050,881744.0000,1,1,2.0,831.6,0
1601,3733814707,881488.0000,1,1,2.0,800.1,0
1602,2468840728,881120.0000,1,1,2.0,804.4,0
1603,3933923661,881120.0000,1,1,2.0,871.7,0
1604,371305184,881024.0000,1,1,2.0,843.4,0
1605,2669259853,880912.0000,1,1,2.0,827.8,0
1606,1116418960,880784.0000,1,1,2.0,844.9,0
1607,611220331,880736.0000,1,1,2.0,886.9,0
1608,1320744526,880624.0000,1,1,2.0,876.7,0
1609,4254624213,880416.0000,1,1,2.0,1150.2,0
1610,3094740517,879696.0000,1,1,2.0,1005.0,0
1611,4106395724,879472.0000,1,1,2.0,998.9,0
1612,361741206,879232.0000,1,1,2.0,946.7,0
1613,1472455447,879200.0000,1,1,2.0,903.8,0
1614,465181744,878992.0000,1,1,2.0,751.1,0
1615,2250293036,878832.0000,1,1,2.0,907.3,0
1616,2670974022,878576.0000,1,1,2.0,731.7,0
1617,2101766278,878224.0000,1,1,2.0,1276.8,0
1618,4033146511,877888.0000,1,1,2.0,1063.7,0
1619,768377840,877632.0000,1,1,2.0,984.3,0
1620,2841452571,877488.0000,1,1,2.0,771.7,0
1621,3368409252,877488.0000,1,1,2.0,1264.4,0
1622,349088862,877248.0000,1,1,2.0,831.6,0
1623,2142314109,877040.0000,1,1,2.0,863.0,0
1624,4145719090,876976.0000,1,1,2.0,778.8,0
1625,3574307850,876768.0000,1,1,2.0,894.6,0
1626,1158863024,875824.0000,1,1,2.0,843.2,0
1627,151169795,875760.0000,1,1,2.0,794.9,0
1628,2367954389,875648.0000,1,1,2.0,907.7,0
1629,1130876201,875264.0000,1,1,2.0,985.8,0
1630,144068196,874752.0000,1,1,2.0,999.7,0
1631,1723927504,874608.0000,1,1,2.0,832.0,0
1632,1349358228,874320.0000,1,1,2.0,898.9,0
1633,738095677,874224.0000,1,1,2.0,1033.5,0
1634,2215266854,874176.0000,1,1,2.0,826.3,0
1635,3283409600,874160.0000,1,1,2.0,776.2,0
1636,2749523456,873584.0000,1,1,2.0,1005.6,0
1637,1074140723,873200.0000,1,1,2.0,833.7,0
1638,2416394858,873184.0000,1,1,2.0,693.7,0
1639,283514344,872752.0000,1,1,2.0,1014.2,0
1640,572563882,872720.0000,1,1,2.0,1055.3,0
1641,2696350108,872608.0000,1,1,2.0,845.9,0
1642,2293933909,872496.0000,1,1,2.0,904.9,0
1643,485981254,872000.0000,1,1,2.0,857.1,0
1644,2292516202,871776.0000,1,1,2.0,1308.9,0
1645,3911301354,871552.0000,1,1,2.0,986.5,0
1646,297204122,871312.0000,1,1,2.0,843.4,0
1647,4226158837,870912.0000,1,1,2.0,989.4,0
1648,3516541943,870720.0000,1,1,2.0,966.6,0
1649,738998094,870480.0000,1,1,2.0,856.1,0
1650,70180908,870176.0000,1,1,2.0,875.3,0
1651,493512395,870160.0000,1,1,2.0,849.3,0
1652,1732147004,870160.0000,1,1,2.0,1125.0,0
1653,3320499923,870048.0000,1,1,2.0,869.1,0
1654,3826548299,869584.0000,1,1,2.0,832.6,0
1655,1864591135,869472.0000,1,1,2.0,883.4,0
1656,2276074189,869344.0000,1,1,2.0,800.1,0
1657,1383890437,869184.0000,1,1,2.0,785.9,0
1658,1053186019,869072.0000,1,1,2.0,950.6,0
1659,3571355680,868768.0000,1,1,2.0,1026.9,0
1660,2455313655,868688.0000,1,1,2.0,870.7,0
1661,2215255987,868416.0000,1,1,2.0,737.4,0
1662,1203320293,868352.0000,1,1,2.0,1129.2,0
1663,793055482,868096.0000,1,1,2.0,942.9,0
1664,1994025480,868048.0000,1,1,2.0,788.1,0
1665,2222660835,867888.0000,1,1,2.0,852.4,0
1666,2254075697,867872.0000,1,1,2.0,906.2,0
1667,1641642901,867552.0000,1,1,2.0,922.5,0
1668,3321161414,867392.0000,1,1,2.0,809.6,0
1669,364361920,867248.0000,1,1,2.0,899.5,0
1670,2586740209,867136.0000,1,1,2.0,877.3,0
1671,1126683723,867056.0000,1,1,2.0,1029.0,0
1672,1359855914,866864.0000,1,1,2.0,936.0,0
1673,3405193213,866704.0000,1,1,2.0,863.8,0
1674,1798851152,866656.0000,1,1,2.0,955.3,0
1675,2413184793,866496.0000,1,1,2.0,1085.5,0
1676,357721244,866080.0000,1,1,2.0,855.5,0
1677,3307438338,866048.0000,1,1,2.0,924.9,0
1678,1375307491,865632.0000,1,1,2.0,809.9,0
1679,1240342965,865408.0000,1,1,2.0,817.5,0
1680,1361924201,865072.0000,1,1,2.0,1021.5,0
1681,830064057,864832.0000,1,1,2.0,834.4,0
1682,327287461,864512.0000,1,1,2.0,944.1,0
1683,3410688836,864464.0000,1,1,2.0,884.2,0
1684,1910323394,864224.0000,1,1,2.0,835.0,0
1685,633966836,864032.0000,1,1,2.0,814.0,0
1686,2302763122,863856.0000,1,1,2.0,983.2,0
1687,605794146,863744.0000,1,1,2.0,1005.6,0
1688,775008930,863408.0000,1,1,2.0,892.7,0
1689,1324105621,862736.0000,1,1,2.0,950.0,0
1690,772597170,862240.0000,1,1,2.0,870.5,0
1691,4195921242,862048.0000,1,1,2.0,936.0,0
1692,843579638,861984.0000,1,1,2.0,948.3,0
1693,1359469754,861984.0000,1,1,2.0,839.2,0
1694,1767169943,861920.0000,1,1,2.0,891.2,0
1695,4110991434,861456.0000,1,1,2.0,915.4,0
1696,2891628483,861296.0000,1,1,2.0,880.0,0
1697,862046901,861280.0000,1,1,2.0,894.6,0
1698,4225544310,861280.0000,1,1,2.0,848.0,0
1699,4003516973,861232.0000,1,1,2.0,1111.1,0
1700,4215107935,861200.0000,1,1,2.0,817.1,0
1701,912425546,861120.0000,1,1,2.0,1046.4,0
1702,4172314633,861088.0000,1,1,2.0,954.9,0
1703,1066507714,861008.0000,1,1,2.0,965.7,0
1704,2532479423,860672.0000,1,1,2.0,927.7,0
1705,2804509922,860608.0000,1,1,2.0,897.1,0
1706,3698155216,860384.0000,1,1,2.0,1004.4,0
1707,2978397070,860224.0000,1,1,2.0,819.5,0
1708,297349269,860096.0000,1,1,2.0,1082.5,0
1709,1580965730,859936.0000,1,1,2.0,916.3,0
1710,4241007913,859728.0000,1,1,2.0,955.5,0
1711,844201498,859696.0000,1,1,2.0,900.2,0
1712,25688907,859312.0000,1,1,2.0,765.7,0
1713,3214644717,859088.0000,1,1,2.0,978.8,0
1714,4129096035,859072.0000,1,1,2.0,857.2,0
1715,4056638966,858576.0000,1,1,2.0,973.5,0
1716,950861584,858480.0000,1,1,2.0,951.6,0
1717,1889894265,857920.0000,1,1,2.0,899.8,0
1718,3849966554,857360.0000,1,1,2.0,855.7,0
1719,2250651808,857264.0000,1,1,2.0,873.6,0
1720,2402315931,857184.0000,1,1,2.0,822.9,0
1721,504254449,856944.0000,1,1,2.0,806.3,0
1722,198028912,856576.0000,1,1,2.0,933.8,0
1723,572411230,856560.0000,1,1,2.0,884.6,0
1724,2274352767,856480.0000,1,1,2.0,1024.4,0
1725,2990765859,856320.0000,1,1,2.0,950.0,0
1726,3017913004,855776.0000,1,1,2.0,840.8,0
1727,2874019486,855696.0000,1,1,2.0,958.2,0
1728,3228884520,855696.0000,1,1,2.0,908.9,0
1729,554936403,855440.0000,1,1,2.0,928.4,0
1730,422752112,855392.0000,1,1,2.0,874.3,0
1731,301423599,855360.0000,1,1,2.0,848.8,0
1732,1870896593,854976.0000,1,1,2.0,913.0,0
1733,2094751928,854976.0000,1,1,2.0,952.8,0
1734,2518782785,854816.0000,1,1,2.0,929.8,0
1735,1892512608,854736.0000,1,1,2.0,925.9,0
1736,2343026978,854256.0000,1,1,2.0,899.7,0
1737,1550765577,854224.0000,1,1,2.0,790.5,0
1738,750187368,854112.0000,1,1,2.0,1033.9,0
1739,2992558383,852960.0000,1,1,2.0,786.6,0
1740,3819855085,852928.0000,1,1,2.0,789.6,0
1741,2049497433,852512.0000,1,1,2.0,826.8,0
1742,718026508,852368.0000,1,1,2.0,1184.1,0
1743,1795941146,851760.0000,1,1,2.0,765.8,0
1744,3401627151,851696.0000,1,1,2.0,876.7,0
1745,1524719011,851600.0000,1,1,2.0,975.0,0
1746,590148360,850832.0000,1,1,2.0,1048.9,0
1747,1589326792,850352.0000,1,1,2.0,815.8,0
1748,924790286,849904.0000,1,1,2.0,1077.1,0
1749,2988960175,849776.0000,1,1,2.0,980.1,0
1750,3224968256,849552.0000,1,1,2.0,842.1,0
1751,4119676387,849504.0000,1,1,2.0,932.4,0
1752,4005714962,849424.0000,1,1,2.0,982.0,0
1753,4112164101,849040.0000,1,1,2.0,967.8,0
1754,2259880260,848992.0000,1,1,2.0,886.9,0
1755,934413771,848976.0000,1,1,2.0,902.3,0
1756,1960502570,848528.0000,1,1,2.0,915.2,0
1757,809030273,848048.0000,1,1,2.0,747.9,0
1758,3153247347,848016.0000,1,1,2.0,1027.6,0
1759,1553210224,847840.0000,1,1,2.0,810.8,0
1760,1153815547,847824.0000,1,1,2.0,784.7,0
1761,551829147,847808.0000,1,1,2.0,1030.9,0
1762,1678254782,847632.0000,1,1,2.0,1017.8,0
1763,2074265116,847344.0000,1,1,2.0,973.1,0
1764,701290518,847264.0000,1,1,2.0,948.5,0
1765,656899745,846976.0000,1,1,2.0,834.3,0
1766,3654748463,846896.0000,1,1,2.0,872.2,0
1767,1497040844,846624.0000,1,1,2.0,940.7,0
1768,2869891775,846304.0000,1,1,2.0,956.3,0
1769,3433454637,846128.0000,1,1,2.0,680.8,0
1770,3601422948,845952.0000,1,1,2.0,807.4,0
1771,815349217,845936.0000,1,1,2.0,1279.3,0
1772,2537001320,845808.0000,1,1,2.0,966.5,0
1773,3820886601,845744.0000,1,1,2.0,891.3,0
1774,3071004349,845632.0000,1,1,2.0,817.6,0
1775,497840955,845616.0000,1,1,2.0,998.2,0
1776,747287028,845456.0000,1,1,2.0,960.6,0
1777,3964075066,844864.0000,1,1,2.0,914.5,0
1778,3096249667,844784.0000,1,1,2.0,745.4,0
1779,126171017,843968.0000,1,1,2.0,987.9,0
1780,2079176889,843824.0000,1,1,2.0,877.7,0
1781,1225708137,843296.0000,1,1,2.0,1043.7,0
1782,613231450,843200.0000,1,1,2.0,1043.1,0
1783,2834450340,843152.0000,1,1,2.0,822.2,0
1784,2367032587,842944.0000,1,1,2.0,796.4,0
1785,1082791402,842736.0000,1,1,2.0,789.1,0
1786,1929177335,842528.0000,1,1,2.0,846.1,0
1787,2000523530,842512.0000,1,1,2.0,892.6,0
1788,1946811650,842112.0000,1,1,2.0,958.2,0
1789,2395422455,841984.0000,1,1,2.0,858.9,0
1790,670890624,841872.0000,1,1,2.0,829.0,0
1791,4035548639,841744.0000,1,1,2.0,837.0,0
1792,2469941321,841696.0000,1,1,2.0,954.1,0
1793,1401468893,841600.0000,1,1,2.0,954.7,0
1794,818218852,841568.0000,1,1,2.0,845.9,0
1795,2495605957,841536.0000,1,1,2.0,955.3,0
1796,3739416774,841392.0000,1,1,2.0,849.0,0
1797,1161120084,841280.0000,1,1,2.0,921.3,0
1798,1974447096,840960.0000,1,1,2.0,923.6,0
1799,1407141887,840736.0000,1,1,2.0,854.1,0
1800,1802124843,839952.0000,1,1,2.0,888.3,0
1801,3541116113,839920.0000,1,1,2.0,863.7,0
1802,2528619669,839840.0000,1,1,2.0,809.9,0
1803,2582767608,839696.0000,1,1,2.0,899.3,0
1804,1064100095,839312.0000,1,1,2.0,857.9,0
1805,4249315629,839088.0000,1,1,2.0,924.2,0
1806,2127670978,838672.0000,1,1,2.0,897.5,0
1807,1844237238,838624.0000,1,1,2.0,879.0,0
1808,200238939,838608.0000,1,1,2.0,937.9,0
1809,268327553,838528.0000,1,1,2.0,957.1,0
1810,3741741690,838448.0000,1,1,2.0,747.9,0
1811,577762720,838416.0000,1,1,2.0,956.4,0
1812,4047136444,838256.0000,1,1,2.0,885.8,0
1813,393382639,838144.0000,1,1,2.0,849.6,0
1814,1773749480,837984.0000,1,1,2.0,699.8,0
1815,1057778535,837904.0000,1,1,2.0,948.6,0
1816,2297937551,837600.0000,1,1,2.0,1039.6,0
1817,1546958944,837584.0000,1,1,2.0,729.6,0
1818,4094489328,837456.0000,1,1,2.0,882.8,0
1819,2154874581,837376.0000,1,1,2.0,858.7,0
1820,3148527154,837344.0000,1,1,2.0,779.3,0
1821,46251563,836256.0000,1,1,2.0,832.2,0
1822,1948778998,836224.0000,1,1,2.0,1270.1,0
1823,4025834348,836048.0000,1,1,2.0,837.6,0
1824,3804531760,835968.0000,1,1,2.0,807.4,0
1825,862659704,835648.0000,1,1,2.0,845.0,0
1826,1317908583,835456.0000,1,1,2.0,872.2,0
1827,1691135131,835392.0000,1,1,2.0,876.5,0
1828,676804152,834848.0000,1,1,2.0,1110.1,0
1829,3145446840,834224.0000,1,1,2.0,748.4,0
1830,3044111497,834128.0000,1,1,2.0,746.2,0
1831,869099123,833968.0000,1,1,2.0,867.7,0
1832,3596495986,833360.0000,1,1,2.0,1154.1,0
1833,2332944000,833168.0000,1,1,2.0,905.4,0
1834,3866271796,833168.0000,1,1,2.0,778.1,0
1835,362180543,833056.0000,1,1,2.0,828.6,0
1836,1205953123,833008.0000,1,1,2.0,918.5,0
1837,1593161406,832464.0000,1,1,2.0,780.5,0
1838,2068725026,832224.0000,1,1,2.0,823.5,0
1839,597099380,832096.0000,1,1,2.0,1210.8,0
1840,1422246928,831744.0000,1,1,2.0,876.1,0
1841,4016544264,831248.0000,1,1,2.0,817.7,0
1842,565999824,831024.0000,1,1,2.0,861.6,0
1843,3694060719,830992.0000,1,1,2.0,817.1,0
1844,892471144,830944.0000,1,1,2.0,888.2,0
1845,3651387837,830640.0000,1,1,2.0,799.3,0
1846,465563871,830576.0000,1,1,2.0,851.4,0
1847,1727442929,830544.0000,1,1,2.0,941.2,0
1848,2777973547,829936.0000,1,1,2.0,876.6,0
1849,2896479473,829744.0000,1,1,2.0,810.1,0
1850,3541693092,829120.0000,1,1,2.0,705.6,0
1851,4220101232,829008.0000,1,1,2.0,930.8,0
1852,4043326841,828880.0000,1,1,2.0,832.9,0
1853,1300750154,828864.0000,1,1,2.0,917.8,0
1854,1875553278,828784.0000,1,1,2.0,747.7,0
1855,2918378392,828368.0000,1,1,2.0,988.4,0
1856,626719240,828352.0000,1,1,2.0,1100.7,0
1857,1146134048,827520.0000,1,1,2.0,953.9,0
1858,821966772,827200.0000,1,1,2.0,851.0,0
1859,2920184092,827088.0000,1,1,2.0,1112.2,0
1860,1453632297,827056.0000,1,1,2.0,940.2,0
1861,1374760153,826880.0000,1,1,2.0,833.0,0
1862,2354143917,826592.0000,1,1,2.0,1099.7,0
1863,4198682672,826496.0000,1,1,2.0,941.3,0
1864,4111979952,826288.0000,1,1,2.0,1018.4,0
1865,3815838725,826192.0000,1,1,2.0,826.9,0
1866,1977062478,826096.0000,1,1,2.0,855.7,0
1867,907827166,825984.0000,1,1,2.0,900.8,0
1868,2354093738,825920.0000,1,1,2.0,946.9,0
1869,3449627854,825888.0000,1,1,2.0,860.8,0
1870,1802590572,825840.0000,1,1,2.0,964.4,0
1871,2283961495,825664.0000,1,1,2.0,788.8,0
1872,403852875,825648.0000,1,1,2.0,978.1,0
1873,3115487164,825504.0000,1,1,2.0,816.1,0
1874,385795467,824864.0000,1,1,2.0,1184.8,0
1875,681308304,824640.0000,1,1,2.0,813.2,0
1876,398820075,824576.0000,1,1,2.0,680.9,0
1877,1852895414,824576.0000,1,1,2.0,814.0,0
1878,2126323915,824528.0000,1,1,2.0,1151.4,0
1879,2742045296,824000.0000,1,1,2.0,748.0,0
1880,729534548,823984.0000,1,1,2.0,759.1,0
1881,875944418,823632.0000,1,1,2.0,884.0,0
1882,237740096,823568.0000,1,1,2.0,848.8,0
1883,1235765833,823024.0000,1,1,2.0,890.1,0
1884,169643911,822864.0000,1,1,2.0,883.6,0
1885,2459956004,822368.0000,1,1,2.0,870.8,0
1886,768721883,822208.0000,1,1,2.0,813.2,0
1887,356635358,822000.0000,1,1,2.0,692.5,0
1888,354167645,821456.0000,1,1,2.0,802.1,0
1889,2483933708,821360.0000,1,1,2.0,760.3,0
1890,3907877909,821200.0000,1,1,2.0,860.5,0
1891,2330041267,821008.0000,1,1,2.0,994.6,0
1892,302641580,820976.0000,1,1,2.0,971.0,0
1893,1200843891,820832.0000,1,1,2.0,892.6,0
1894,3077429692,820288.0000,1,1,2.0,833.7,0
1895,3106086558,820192.0000,1,1,2.0,833.9,0
1896,2823292852,819888.0000,1,1,2.0,735.4,0
1897,2571533859,819568.0000,1,1,2.0,757.0,0
1898,2904252293,819136.0000,1,1,2.0,813.3,0
1899,371566286,818992.0000,1,1,2.0,851.6,0
1900,3585052763,818944.0000,1,1,2.0,867.7,0
1901,2216057303,818608.0000,1,1,2.0,741.1,0
1902,1579369217,818368.0000,1,1,2.0,826.6,0
1903,760651017,818304.0000,1,1,2.0,923.7,0
1904,2189625330,818256.0000,1,1,2.0,841.2,0
1905,3534432402,818128.0000,1,1,2.0,791.8,0
1906,359305520,817520.0000,1,1,2.0,796.5,0
1907,2787637469,817456.0000,1,1,2.0,834.0,0
1908,3461590050,817456.0000,1,1,2.0,949.9,0
1909,3470763549,817408.0000,1,1,2.0,865.4,0
1910,3771833918,817376.0000,1,1,2.0,956.6,0
1911,628727194,817232.0000,1,1,2.0,819.3,0
1912,3884312674,817232.0000,1,1,2.0,774.3,0
1913,1735211835,816768.0000,1,1,2.0,821.4,0
1914,598932629,816720.0000,1,1,2.0,933.8,0
1915,2027859270,816208.0000,1,1,2.0,782.3,0
1916,1652276242,815520.0000,1,1,2.0,872.0,0
1917,1674955050,815520.0000,1,1,2.0,693.5,0
1918,3394777002,815344.0000,1,1,2.0,747.1,0
1919,1320569193,815024.0000,1,1,2.0,967.6,0
1920,2904191407,814480.0000,1,1,2.0,840.2,0
1921,2789197441,814448.0000,1,1,2.0,803.0,0
1922,3650105721,813744.0000,1,1,2.0,932.7,0
1923,3416097031,813616.0000,1,1,2.0,794.9,0
1924,2361516669,813456.0000,1,1,2.0,878.3,0
1925,4076577786,813392.0000,1,1,2.0,820.4,0
1926,2430222669,813264.0000,1,1,2.0,838.5,0
1927,3653738511,812912.0000,1,1,2.0,885.7,0
1928,33058511,812768.0000,1,1,2.0,780.0,0
1929,1892943496,812592.0000,1,1,2.0,694.6,0
1930,2137278580,812416.0000,1,1,2.0,732.6,0
1931,832840251,812160.0000,1,1,2.0,884.3,0
1932,2449511987,811984.0000,1,1,2.0,883.4,0
1933,1852829102,811824.0000,1,1,2.0,886.7,0
1934,3861718318,811712.0000,1,1,2.0,895.4,0
1935,1266651773,811680.0000,1,1,2.0,808.6,0
1936,956413496,811552.0000,1,1,2.0,696.0,0
1937,1295574523,810928.0000,1,1,2.0,788.4,0
1938,3584469599,810832.0000,1,1,2.0,855.4,0
1939,2987711452,810784.0000,1,1,2.0,869.5,0
1940,196571460,810560.0000,1,1,2.0,839.4,0
1941,455006073,810512.0000,1,1,2.0,783.2,0
1942,1745670379,810016.0000,1,1,2.0,810.5,0
1943,464560576,809936.0000,1,1,2.0,807.0,0
1944,4249986854,809600.0000,1,1,2.0,793.0,0
1945,3201153918,809584.0000,1,1,2.0,828.6,0
1946,1759261948,809152.0000,1,1,2.0,785.4,0
1947,335609060,808960.0000,1,1,2.0,876.1,0
1948,3266777208,808848.0000,1,1,2.0,995.5,0
1949,2758925256,808752.0000,1,1,2.0,828.7,0
1950,3510104737,808576.0000,1,1,2.0,762.4,0
1951,3685299037,808544.0000,1,1,2.0,935.2,0
1952,424674367,808448.0000,1,1,2.0,786.6,0
1953,3599813894,808400.0000,1,1,2.0,731.7,0
1954,2610259478,807888.0000,1,1,2.0,785.9,0
1955,2575790188,807824.0000,1,1,2.0,857.1,0
1956,1020316814,807472.0000,1,1,2.0,826.2,0
1957,966068541,807072.0000,1,1,2.0,894.2,0
